name,,names,lat,lng,comment,link
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-54-54.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-54-54.jpg,13.41974892,80.30396567,Closed farm gate and Running Aerators,https://lh3.googleusercontent.com/1rtub3KR1MKiQBDJxHliU5RsfKVpCJgJrv6-oEPmI9JaJ7KLNNyENk4V80PdRKctpKXrwBzrS_zanH4ROuWda8_csPJpY9-f_Dll9A0rlhaaKxSQ2BHVGXCUhtdzovA4S1vE6_LnJk8Q-u9HozAaDqZ8BQdwlsNxYunR3YKp8QtIhUHNO1H2kXNrYpd9ldCWfQfXOGt_DoSWsmEFylAwsE5YIhRLpkD9AE9_9AEbRfJ84r2bfNESizUaMnW-ebd8g6ve9i0s7xFtdc2bsVKjWIH9rNK1s3XLzlT2hQ6KxioCbgyn7aoXkEt2gUuLB1ORoYoOQatvU96mmcZe1yeTtUmQ1luZcVJIcLhuseAwHm-R7dO80lyIf_9N8bEgTN_7kn-Ot4eoJovKwlqtmQPoGnrS7c-La-Qh9AHjhTTvAgsD5GlsGJbbItXuJN_GpHohQigY42txlGIhAs7GbT8pcQBMkajdzTl_QhtftfXoBxfE19DRUwFC2OJ6Sll4ISOYf1P60Jhyc0bU1YDmAjikB3f1RisHs3k7p_mlY7YJi_4vy1YEDIG8LHNbzrKt7In_7qd3_P4fIqz7HVO2XV1Vbms0OO0TeKr6JnMd60M1qkBGMQ_mCA3rDBxZUvpy6XXYT2Zfi0CUcjfkIflAET8RGW-5tuWxusjKD9xe8OUWiIfs1h8YRuUv2Jjt_37L=w400-h301-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-55-42.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-55-42.jpg,13.41987975,80.30354931,Waste Dumped and clogged dirty water,https://lh3.googleusercontent.com/wAvwOcjW9AxEz-vA18RdvacFGZybdq6GrFhufQEKCUJp65Ds2Db8RaT1yXDxSg3l4ru6CfmEEemOfJAgXzBwzlJKojQOcyjOO1tQ0_EL-g_2BEfGqQfaRdh-8zurCaBqHHXIr_KWxKvubMew6hpPvI9a8i78bLtaz7MjwbsQWrsFTV2wL7Sh9mqJkpPceF0lemDFaVwmH6_Ii64KvOBhZqXLugExPRQqUzh8XIJvc9U6IUNYkSXdjOaEdSJ56fkBXYvmtzE_Wnm4u5xDHkRQD_EzP-pm0eofE_-ThBODGKlLLyrG4zw_h04zg39IbbK7on-Q8I5nk1oVay2V4gMf0PtqdVV75UFTkqor_eXyZwFfx4UR_0nTEuxfM0xcDFmVKGs7Hp4Mndp1xMyXhCedXZdUbOXXfB03qiT5YRGLOn9eRL2btL_Vwuxg_intIvabYJiqjvut8BmBrkQOTTx8jt8ILFgUvIxUBbB2jabXnHG752bJy4FeBN6IDLrq7m_VFO7U5UPBPSDEd0uiR-iQA5LBrPlVnDwRt-JBMgvgppvkOdT_lnd3IR7MJ5qSFFPgMaMBT08Qgf6uNoO7q7zdL4DG3AkiJHw6Q-awHpUG3ncDsv5BbVbNGIff6V1_8gFP2-8b-NWwT4lnVobgWKGMCTEcyE94cCOWfk_PIr2h9ZBhnSXpIp_IyCfOPQ-V=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-56-04.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-56-04.jpg,13.41989406,80.30338167,Waste Dumped near water channel,https://lh3.googleusercontent.com/ypWO_45HQP87F_hjhXXjWGGMH1RwGLr6T3L77DxcflhKbPUG48nKOda7tPxFTYuSdBO95Ak5lD2VMIRzGPoxip3F8MFocvVmL2c7KmekR1woNcY3pz4wT_yipdHqYh7GEpvFSZS1DwaOHj-tO35zi3fe_PMjoVDAYYMNPAUGp2v_dm2Obd4c4l9-_1gzvpzagz5xhGyAMLuGcffq_qmTAuaDSSNsNk2DZHxCWGyaLUScU3DCo6j0lDsdyk3VTwF__Gshh52_5MR0XdprwWiWorySF393k0SNA5rR0ZKHKhTRbyRTb9vS7S9mkeoy84hBl7UKKSEg3jUNaWjaCVigV_Qd__PWw6cSVlmQ1GVJhmoi9sEbbyPzCpGccqaY6NK6jtMx9TI_AzUNFdSwKENv-5Qv3n_kTy0B5JDaBmAyhOOo4YJkRQcCWkScvxttEYjuygW1FcNj9imOL5VYj0llz5Fxzo3HXCu-ozerr9R9r6x8UiRrl-B-3n2BM9ZZHzcaZ884DwGsirp0fFnc4iS3YPhpkhDkbE3Ozo52QNoJM6sMcF2RU5EFhJeX1bCUhIjKl6uydW5eNZo4OZnNULxwBO5xmAdTAuTLP13XwK7sGuLNZrH7AgOQuN9oNwbSbbdBywADUEEc9LAHBwCh10WeWX57G81kj8jIrov1zKLb8IyTFgbE-D4kOhw-eeV6=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-56-41.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-56-41.jpg,13.420003,80.30302653,Leading to the lake and temple,https://lh3.googleusercontent.com/cDYHDNnTnQOIfrt3k1FXWFHDGUR3CblDouqdbaYDUJWe_BLEn7WnaUxyRrUidi-l-uYPStbrMygWhKkPpUsimaHzegjQ0ZFlbS8keySF_vGiJHAJ1xemM8Kt7LyifjbW7pZmxykOQKuifLuMpuHkSPIy2oV1F1XhnLGFx7EFJ-X7tYH3YTj6bXxqCMHLFaWmv2ikR9_p0GablRSSynqRSh0em53tgEgeqmEesJlOh5jppfLR_1KybWy87wY1jSisjfVNzLLbFeYoBZJZd40WXMX0BZUAZEBNWlnKmjpWKyQud-cF4kc56XAdTGdto24-RhRZjYdDWZKguky5fIBC_CpDWRUJ5wxQ--0lmnrD_A4pHl8MgNLzLkE3_9Kzs5jmtgAufZFi1jTKRMg5UywzFQ3PEAGe7SAcsJrYUZzgjL9zRRLMVbVkqotKeRnwgM-ZlvyED8N0W-w2hqOopxVMYSYoJTa-31CUnvBV6_ZhVvW7dZPBwIJY0NsGmgG82ysn44OauDncSiUePLhlXFbVEq3zl-b0I1TwLMqlA2W88VPbo0PeJ8HePorxX3kwUSVRzEIxCP3kCR82ZGjX6-GA3QnpXaaMQi6ZwwFgdghXL2tTYFtbkKZ5djC8agLiNJgiorSBCbwwKx8I8GdtNBWj1WeX4DvnK9OY-ROnK6wDK67zLUNScuViN-3yAkcF=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-57-13.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-57-13.jpg,13.42004589,80.30263194,The temple,https://lh3.googleusercontent.com/VgwrVG7LjI_OJxxsSP0wJI9kWuhrhI-ejjo1P9tBywXfis2WS0MA_Z9rar1-f8um_iNMvidN6fx_6TkH3HXG_0cHHGP7AVw7SNU7cxW7I8N5t-3kNPz3W0xvpCux_v0UxlMr08XWcXuKMDap1DQ9Ai5sHxEoNcSTYitRw1ALLTka9BN9LE-bKKATI0FCAFUibCCEVPFSrDpjeVBGqR56TAQUu5wtf5bjig2mYyc4-J4ft4uXnOQxFDQXeQXvN1Q0gQmcRPshJ1xoOmTFk9ugqIK9oLvg3T_slxco5gswAJ-NEv_ms1UaGSlIhK-yz1tCFib9-dw77fWPVepA9IEUYbnh8xzBDAvQ5XEtU5f_1AjLRUy4t1pySGW7FYpV6KuT99qXIYzoDJoC2tPmK1m3vYn_3zqTM2hjdXIZd8mgNR1zn_TDqO0rq_5FfPVlBhVw4EFLcDWOlLpS1JzM_alKBNeQWQtR6btUC5sTunNE3mCpt38hWmh1LQRjnKyUHCUh0JMwQn2QQsLbZb0buTwNg7JCN98vuNWuBbLNk73loIhYsYapF2ERvD5C-YI5uJum9lhGLIEtkY7eYrrFn0PbwEnIzC6nwJSC1u2H-qPd55TqVq1UA7Bh5AxYvxe_ZWjJgjCfXd8A3_Z9PSyi7Zs0ZQ94I0Qg62vDcXzZLTRcr2-8WQhDvYWQu9r2JuP8=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-57-55.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-57-55.jpg,13.42007539,80.30228206,Small fisher boats,https://lh3.googleusercontent.com/Z1ctZAcrWkWvLjnTKGjJTUUs9iaR1WSjvtp-L6F0z70JKpjk7jqnU4VMKv6mNo8PIhAdHeSQVj_BlEt1GLedMN2Dn2j43qRRJ-xBk6k5LUqahTbE6j_4LopQmXfG6bS0-aHwu5CsxzjmKKGG2w1XepGjULdIOkvYdQ_kzy74PXOmeQj4sshhWFAtMmQiD1KZhOnmAfLpQHw18Pi0IX_OS30Xn58RdX6rZrRzP59oWJ0o6cugUdMQGG3PubCKmlChT7BLtghRQRLcBy-OsjRgVu_0XU01-YI2v2trQhCbEHqG5886f4bXmWyAaU7Kfa23v38JKBVrwyqmv4awiUrAzWataosTWrWPeYtvGoEgtqQMZt2avNWVR6D-sThEhtBkX_ZCXHFg7r7p314oMUCGt-Wpb7Mm6PQsv3HYg6xqw2YDh8ID-GIcL6kZhg8ItKbYv99MXUFK7w3hkg0uZQ2fRAoT7maNJc0zKUSDZrraylO7Bx28ZOmNvzr6W05V2huQLaq2oYow60FtsH-CqxFMnhLhLpzBfdoR5tWlRfVcYU_-EhoMsaYOnN40KNHDcZs8D_PxxRivYDlsW7p5wBkk34XpawQPOosqMoowBAQOF5ChtQ_0O4uwmiKOhO1iIfaSo7DQHy9_u0oKP6yYvRgx_4SykNT9npR6Bb0HoMJuvXO7DzuRR4Hp9NA1lgSI=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_08-59-51.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_08-59-51.jpg,13.42022414,80.30216778,"Boats parked in the background, channel leading to the lake",https://lh3.googleusercontent.com/2qEy3EffdmCeHfnjcs7LmxCWpKyRmHRDEJedUcyKbV745DQ3lO-F99ETc-fdKCnBd-DghwWKvyNXI1Vu7w-Tpd1ysgRHxeOYgEJ1lvYu3dMR7BY7PA5Wz0KrgiRJEFYXhmH5mUVIHjVuTsRc6k7aT0OT9GtZKRBxskNuNnce5YIRsItghzB9MsT2pDT1zN36Uu-1yEnnbAD7W0Ll4H23f1duzgausp50z-_cTQg72vqagIdInZ0S5m0o0jWlWKzMuC7h03afziCrKaBqXZ4xv_QLb9Gd12KG2tCZx5vOQ--FSr22oGYfA113blR5CXN43Oo1hy1bVY1tlGyfJKhTQxj0EIg0QvEvtb868KphLRo5HElQu--OM8VLToDLegfmtCY2HKWjyHMenzLlmFJXqoDc5Gj4T1wtk6XaxehfzMhxmV8xfkqGlot7WUGb3YQiZPlZuYwOMwo2DxloGBuYV-FcdezrUVSJsS0RlP5hF99uG82VIX-d-x8ZGNCLEv2DyCd9oF0F9qsX2Z0egIXYU1uZ-WO78dI-sBN5pRSjSp6cwOONUEzEYAcBiT_go5xC--WDSF6t5a_4NFz4N0E6BE0hfg82ffY_-OJxmenNPwKVeMWNG9TwWKu0fjLX96Kj45-O9VM_3cFn6bUEhndjWXCEIviHu3A2vnzix7MPVsLfNf1kqTXSVNNR7gCb=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_09-01-54.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_09-01-54.jpg,13.42003447,80.30298831,Clogged Water,https://lh3.googleusercontent.com/KufFlpMI1EXR13vWbG6yFMZGBzyWRPMT1L8xRFpDDPBNwjW3odXgO78hjxPmOM2eZDfFe1nN0p0X0gLII8ZJcJdvDepkSt456M--6FOrPOjyNw_4xkVXMmfJ9PigZmvaTufoCGtnv1y6zYWF8_H_B88E26Ks82gnyJYafjCgPNpijh6zACNPBjxRgLpJ3MUUk9eJumQknGecjsuC_CQk-0srx4__nvPWMyPDAgxMoawrA11DZt55ZadgWD8T-HySgqBHbknAtXnbOPbDuozanCrwKQ4x7E07TR_fwLVLg2J1NQJwaFMOmST9Q9J2-q_Nnpw153Q2gc09qaj4poo2et52z3SBvY8fz3hArdCMbbSJL9AMpxjyUleveeHczrsoC6AnBm0iXOLT2CTU_oib_RLiw1rekszXGjE4uqOEd3oBhlOLyHISeK6EQRAeDu122Foddof751RA-SP-XKqLSmBWtBirxAZ6Ck0sCIcqVMVpfeQuoPpYvHcPNgB2_dEnPXOtlx0W-1aR3GUa_R02zH3Nm-1vsm8rqNUNhQ__dfCLSMbVZGSy9P4UtfTF-wxzjGmzwBMwhmeRe2Riz1JyJ7mdP8jpagduuWl2-L_jh1qhDUoEo0EyScN0R7w1EoPrL0mwx_gjqJ1AIl6vioG_VEKUx4tUsskRLLBwaJyTqNEw2nYD-IsIn_o6iSNj=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_09-06-14.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_09-06-14.jpg,13.42096492,80.30206367,Water pumped out of the farm to the lake,https://lh3.googleusercontent.com/p_c3Hv9qXUCK2amU3oyyHkkUJzwAcnkFx_v_D6CTdyYUAl2PCkMEDHln6Jo3ezk2cp0wPvWehEviNwZkp66wmOGb5IfDYgo20gWHLP-y8ez-osHkYrHS17VZ_uiaP1TE9cHJPBII61T3powm4UUwrCmFSzWNDRUC3RtrRTZ9zL2j8iQVc1QR3jaA3F0lTJrqGO5IAg1Ig9XeshTwn6cvu785IfNDkedRjeLknLNRV2LlzkHFsKa7OdMqXsHrmo8DnbRixI10JWRnTU6WioqzPz9I2Bd0zbEmEJTWaUgG8z2YIqkBoSUrb5t5eJ4EXYhTUwcpsCeRwbjOLJqp973Z7SFjjbOrBvf5OHlAaaNK9Ah2Nxz46ZKWk1wGdmF0vO3VMf-mSlZijldNbhU5fifldzkTa3lHH_BfJm5qbbSV7H1LDYnSQuJ9-0qkLP1S1OzBn5lN34TvHv3ltS50_163Ir1WB1V80JyD32IM5KBsvQE9ca6jBZN3TTWsG5Wd-TL5LBH2jj3UEQlZxwMukJQ4h5uS-oWoAbiEl8S8xabaAm9YcnLYQ5vsQ5P-IfccGRsQZvAYkir6SgQ6GFZ0ysOlIKR4F60aaLZk-qUrVV5IaU4NaSJ8rfoR-0AP_lhFJIjN9BKpOWC6r83jm9x9yrIep4YceQpPa-2BztY60uz6WL2zgjpA24sO38V3SeyC=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\2018-06-12_09-07-58.jpg,C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-12_08-27-49\,2018-06-12_09-07-58.jpg,13.42157675,80.30209147,Effluent water release,https://lh3.googleusercontent.com/oVpGiD_HiasVBlMhgvpmxInNfpTTf3541LNshU6XsdZVD10a92sdqOhvVtGCtTcd1PGSdU7kL34tGK9qDxdMD0ylX4OTpDCX6pG8igrjBBTRg2YxDPhpcYHsnQvWn9NDH20xbfYThOPl_A9WwyIfc5qrpaTsPwoCQdlG8u9KoT7n05ZdFs1amPlG6ymmMPfI5BgDCDgFZwBCBzZ121lfTTv1kmjZNtwiiiuuSQ8HIN3iYWjRNqOQHCA3ogq5LLndnQs_7TyoNaHMCFBzeTrngQXmA0A1XW2NdbGE_uajREBUXn1qShP-dPdMjB3AU2pQlCj8dFQ2a-W3z7HZH2d4KnajN5Z1x0wTWmFPZBH3ukSqdTqWBKbCl3JJ74wPSV-38KCIk4lhWOkMqKahjaTBWLdk1_6-6EPwIJvGankev8u_0LQRAQtRPBT5V8EMBzUdOSsEAUd2D_qMCqzWu8kfVuA3vEP6Z9mJYeoeB4WfcK95zOX0cUUk4-PY3uaN5cFHV8HBAFiy_BvVjt5I8sb5SrEdslAfprqUYzTzgd1Bx_ueZR4WVU3IkcY7mfOKYyUhren3Fc99OTdrZeK7B5nD2rygwftACXkLri_y-42PGBlE_DHObyQSzhlVzutOntZ4_SCJAViJtHIsuVkT0WQPRTkAzDVqZ2fBrGt145NMAT9bW8pdoWFRqiOf7-d5=w469-h625-no?authuser=2
