name,lat,lng,comment,link
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-38-03.jpg,13.455333,80.25573581,Three phase power supply,https://lh3.googleusercontent.com/MhTEiSGZMClphQh4nj4rAVU8aBb0daO7VEauY3a6O8FduytEk0O2WpkkqCZMZrHrpCMPvsHl2VXyJCmNBEbdt41TOqLrfM6Mo_CpmeLmlcPsnWy2JnfYWXStVvhGNt1x-iVF9_1Y7xX8RqBDlNXJr-kr0uBTnww42YgU3lSTF8RUrXb22WpDvL2dqbyf5MnM76REAIB2rJOgXV-PUjqJ_70XUURFexmnDOisp2lHdufbBQ8DkWLH477wB2MbiytA5pv6c9e0DC1-nslUhjwR8osmTCdwrWd9T6ECPdPV3mLt9cGXFtCX4LKS4GBDrfC1TKhVHbHQFxmelLntXVxLhP4Mj5HdOxH_dSk1EWz8FDIxl9QhYzYpW8eqLuzoJCbAtok3cy-ixtbVSj0qei0uZelJewC9zFhLDGvPVUyZW49XpSadfkgE_bLvJ9wYf-kKZAq0W4saqgIgbCTOdHyt2qjfsPOwyzMIijUS7K3_gguCYYp9OzCFaJh5R_Rn43nhTY4mcak-1g3rk834-JaIwgmzOP2YWzOWUGbxeFid4EktfKqHueHvU2lBQ80IufmwhXUuSL25Cg3BpohxUNEeJVlo5ECS58a9cLYu4X1SldAqvrZUDvuipuN2GG9sLDtzrgPypHA7GmdtTO4d7F9Qwd-4lICa36e9ylH3BZT_tudrXmMw3RVUfAiHGmab=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-38-55.jpg,13.45522056,80.25539178,Concrete water channels,https://lh3.googleusercontent.com/HNSRojvplJ2bMg96WpT3u7AadXt0jvTDG5KPCXc5jjkxRU_7mYCZG-D0j61OPgEhHX-Ohq8_zvMVRyhBf7xrGCPSraHUERNEYIKE6sCd7rgb6Ki1efApQk-HSnP0kogjKTQcBVvFfzF8xnHhBshzRMl1r0Rwc0qnMMypGzjB3t1R7qBk1_yRiAltMEAFcPHfynW5RYsuNzVCHNXJuygYrivA4L3Y6IGj6k0h8uUAZUXvu8o2JfjcOKALqRCbGpH5Ls29GPN8Z60C6S9-p5kkuZ6UsQArUt1SgHZf4nrR_WluUkE4AJeyI6sRUHPJ1GQrHVHQEZkXVduxDot3TfxYZ0mfVcQ8ztf_7r2rX3Y8UulwztHIgasTKECj9bUb5YVsm_Hd-RSVHC2p_fqbXGZzjx5pXe-WwU32MsvXl4LRfIUxgXQwv7cIJQ-xPFjfw0DSgxCEm55l9cxNcGlJpAmFvhOHv5xrL74F7qIRce5E_FHbSGw9-t086Aq6uzkafl1w91M_3RIEJ4IVjHDENYW8R3SZ-z3rJ23toRRVl98-97ZpRBbwO7OzL4DFlKydqhdCNTSy_KzSaAX9fU4gUDkmf56DqsLZbQ2w3azEy7RToEZM8TgAuyZQdxWwkPuvAoY2bK_QN4dP2ca6HJWhfYvxXZusEcEWDiN4LsQKR0H-gN6gCiwVivx_-fB8hqdI=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-39-10.jpg,13.45522169,80.25539558,Multiple aerators on all corners of the farm,https://lh3.googleusercontent.com/27mh4Gh9i9-V56Ms_rDdQJ9SYISyuu-rTqmxq-7tPYT_jkJ85GcP3RWySwKbfzfV8jrmoc0o41xpfvcliEUkf5XbNODsqwQegzmvcRVl03zHip57ELj1eBfOmXHTT2j201mJhIj6gbnXQuofku72S9f3mEzjGwtbZhEZvmJdQkcFguuDyv8hZ4LnnlzAbHgP1hECxcjlv1R5aDJGyL8UivXWdZOrKQ8uXCvZdqdrai3ZfP5zHUfq461GJeFEX4OaYWFW5vWUszwlkgl3evrPYyrq6KEaiemSuudAFE8_XD11u8_QO7xkV5E2oZ0lu2Y-RvPIkDu3qECuR1DtR9pb43QC7hPpXLg7LkswshtVCzr2WexVjdMaqneUGuMRvEB67i75FceouEkTkYNMGsucYovU_hjj6t1p0Ev_dpJPGV2CevFNkzWXdoRamOKOGJLsHSR3ubJfVoMkI44BaTparqd2DcoodLatbSQCg4FpLhVgxttpTTtdmBEv7F8WM3HAm7qFyXVGs_2SgksR09mSZ9Huj8pYbS60Uzz5sbTLysQlqb2ttTiHHCsZB0AVuzNu0Q97XLkSz1Mv6rsOEKOOEZceoPJ_bZndHuXUGvxUD_Tkzpxnl2k_C-8dHxibbPIyoHuTGkxsnhkqIzhv6ygGk1UgS-0v9Iln5nh1zlBmtZ76wtE-j0r6hUNfhcwR=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-41-38.jpg,13.4544125,80.25582256,Water Channels,https://lh3.googleusercontent.com/ixNPnfDKu_vF35ooXqt7_tApypATWmIgdSQz8puq6oUcJ-fswdhp43awcEF0CKhtoRWl-Jf7pb9JrUQ8TvsxF_3_wP9h9Uy9oO5e8vuOCon_p9Zeout5U0r1b8LoauL7eUV8WyMqZZUbqse5ACdjyZDA1JFY23mMkaOHkz2YYdNw32QAzOceTdTiQWduF1oU-afLPsOMqcjRknGhvH7wByQHTjOX2SN_7gP5MBUEOJvMM2VR2HsyHrlBIBBIn2z0CswKCtzzL9QPP4z3ym1DhEi7GLDFJkSarBvXjQjW3L7sjwbCv5AVxpomOhWB8y7eUkWREloJv9k02scjuYAp_JnqHVyD8aHkHaE30JzshIGKX5hsQ6G5HlkDtHoQH0IAbDtSjCmo03TfwSs9nhDKMBKIJ8pzXaADiX4wjrkO4vkPhLDtA65iSD3yHoUwVacW3VqZL0TN3t1hNtj0JAe7KeZtILx9cydOU5l5kPdzIdyhqNH6BM8siDH5a3rfbxwLaWvvk1GHiIga8fYhtPUOlp9nriATyMxv4wev8oyfebL86IoeGhIvGRm6dy1693_6A6R92c3k-hGIHceQMByFs66S8dLuk-9HaSVy6XJZ6JlSasrIUJeQi2uDviKA3RYC5OMW1X47l5Evc3-tBfCK3_1OdCx_F45Vgz3sGGwlvQbnZvCpMqY2l6pKKuOv=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-43-00.jpg,13.45412664,80.25598767,Pumping water to the farm,https://lh3.googleusercontent.com/pUWHiv3gJE3HHzS4i-2apd74aIu3idat87PNmN8qkqVUXh0KQHMtzGjmki9ebiAAhV_7T9SJpg5LSa1LSpEEw_2cbQL7NQIDyScE3GrzcWXW6QJJdBPFdDFBxt55-2bUDWp3JoHMEP8T5qsHspj_1qJzvbITfuivcoDNOOKmBcMEOhMk7tHaFZzsiLREoDEb1zOpvnyc0lPXcpNeh5mst70cGlBO4dQT-2Wzv-a9keJT6H8SihVPDQvRMJtn0U9nQC7swn50SRnzy-u4pLCudlwBxIwFlJBOamcmzOH4TzWI6TZsjuvlU58x07PIHrVaPsikhmCcaRry4Z2tzSVtuFTKuhcrr23K28-mFic7OQ4iRTENoSlP6v0Mk3-6e5Mu9Aa-2gTAsxfRRR8upFD4DhpSEBcRLrICr780nE_UZt0_k5D2RDiYx0wnb5btuvYZWpCYcS0yyXjzvMUZne554LVPFW_9WUwY77nmIzXD5piEypRM0MsxQ1OwdblPqkULHSKG99--NK3A6vQH6weuJakzDLqUBUMB5VfMgfkm61qmUxx92VHuT8cAmVzZIFzZjvrRMdor3ZL46KMsfRPkSl8qBYrry4PYbnZ8rPWDlSQVeDsDIywDPcM8mwclyrZ4pNSIX230oiRDVu-MxYnZJZvEbIOYZJg3FZHVylCg8NFBNztHRWt4-EXycZ-8=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_10-56-57.jpg,13.45524292,80.25674583,Polluted water,https://lh3.googleusercontent.com/4py4x7-SOK7sleUkGJnrBX0XIzJcJmBShUn067HT68XLL8wCx4N15q3naGJi_fmrvdMjONOmY1Asn8_xMQ3NMcjGnkkS1kiy3jQdq01w9qa5aRmda-7Hx2el87O6yxpUxKMI5r5ydB3pQ_L9yTui9ErPSBfBerFMJvUsDst4V-rILf_HcnGDyuKaRpKS3LR2eViCJYcvZmkPBojqoEBSk4Xc2SDOvsAvtcX_AgW-HlV_P_0Ge6YSUOvArqw591Wr5_ZNFXfGIn-u8HSIZnU3_dJC9xyaWdicQHvJQFlns7mLgTGw2POSXwGk46s0dWUAvbRAKAfgm9f28FlKhD3BwNglNgxt2uJxhM6uz3qviqoBoeLWmoXmYo4_Or64PS0zANbkVMGUgbxShs6-9mI3NzzKoZZTFxRNPLODza22yIZsLOz5xzPRIqYtL-7dcPOrJOQc8ZJTROw98wt0WfbSOIJpgFs921HPU_v3a6ZGCnoEgI7n5m0YJjd-kGCMjhbjo7btgeWfHB-Pd0OfXxA-wlWadng16Say1RsagYZLjbxPS0lwIaFzB2e2fjamGNcpoZsCm5Ajhe9sOOCwXgtezwzNZiTv0rPXuNtsddmeby-i7mJZ94wbCMEVxNfwWopAEMWWukrpNf1nR4K8Gkm11_kGd1QYyxgyrzcY30B53bN3_yfB58QjBHcNeOtk=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-47-55.jpg,13.46524569,80.2365745,Polluted water,https://lh3.googleusercontent.com/28CUyVhye1f1fiS9A8shWLRAz5UQZXfeONAtn7m_fuPmPXZ7nc42udIh-KrI6P1s3_HbT1eXSVORzOGeXjO9kA-IZxo7k_JDc44ShSARoadUIaHSVGcJ8BV_LiD-beZxpHKWXZi9YNzRjWDF_ZLBq3J408Yn9rIZNsXi9CHSy-xP3Mvk7rQsl-02SOQwS9s867kIyBJsOCRO01Pkj4eYYBWh3u67bQ8F_atGcpiV-u5JevBPmjFc7QS6NTkmE30QCeQygoUuFfTAz39yep51tCJnbpV5Grgvu_OXmWeWMSersnLm9tFiCefjlMr0Q4URTNiQTG-m-Y3iWXg6LFA99hD-BLluue4odgO5BCCRJr57k95f1DFEJPSXG0D8PaRQybBm2tujkQH9SBa5WUcPcBlV-aujdwl36rsZ9d_tbc5BoZ3IV75wW_o6t9bZShJKxWVRN8C3Nezi8oBW3ujvTdCNbVLOHn9Ngo2Cb3EIfC0a3J93TF21DzWFLPrPwrnmiHuftBKnucZGTW2-yb9BFLERxs2s1y_Qdy6ZBc3TJWgEP1gjp5Re_RSUVNRLH_RpFfAS3C3qZGC7ZKhxYnN3RfVcL6DRyqHHmLY63QjGbjXKJQP1peJsSfqWHxg1Q1SpLck6U1opfW71lQcqpDfYHUWWxDQUcBI6ldrLaVSiEBGWFNHa0zsZfTa7232H=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-48-09.jpg,13.46519708,80.23656858,Water Channels,https://lh3.googleusercontent.com/GwpQxTPXm1sDneAOEoNB6BdqS5YeOs83ii7gthvo4qGZIDWnSlB1ORFxuFhE81vxBlK11Bep6-5QMa-XPctmrljpLndIsgUOOZI77g0mRp5Kv23x9wcxzFaEf3pPEq3KUaIlpeJGToMSmZp4MB6cmx5at3LU9S_Em0sfWAYuhDJWghonoVQ76TzJsvREyiBEWrRO1Lr_YQ4fdnO84sZU0vRjtNgF9r0ZWRjwgvEiKAvkJhKKD-_IO-pJL6MIgS-2eM8HEkt7hK3ab1LrrN5-jn46n-MOTHslli_6guJtzVXtmW0Ht60rHvDHo-9XbYBUcS0zzqCFWudmvOQ1oN8QopWyAmJCVbwuFrtDHB9w959PcGJUEQGz12dyAamxT-UzxE77RjCRZgFQizLUuYdi9MuNyg6IJCBVABCiiyv5lMXlubzp_XQLscxte3URi0H0xCIUXeEcNEgtwEARmI1BEyeTjOqXltn42Y_6fP9Oqq2KfA4p-t5H7O3M9zIGPGr_VzHaY9NYVTZKo8vbpo5xGqP9jOUBSPrlJc42CSCWuhaOunXXLiqU5pYXesfdGg4coK3Zm_YA8BUZVQJrZNHi7bJ1eXyS8DmFMyrpeHwwamyW9qmMf5ROTBiDD3zY3tPPn-mazW0CVLQW8SMshbqnTF8r5IcJmoHEpHudYXnUynlt8zS3WUDPGmjP1Mkv=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-51-04.jpg,13.46710406,80.23831178,Left over water,https://lh3.googleusercontent.com/0pLgolqYQnEBd89zwVwAYumjTu4vpqzSfCosEfrRNn9ykwQQrFODY_YdMHJ9aF54p9K88nFsEeqCOMd3IQ7JtgR7lmZiJOj6lckgzcNpiekko2763IS3SRUewXP0g10uPd4S9qRjtNqz0ePm0Sxgw3icfbisxTiL6AD0HVOsx777HFz4ZvBzoyd56Pk5o3BC_XXMWBNSHxDH1ddXSVLLOlGe9Hj-FAQDNKNjwfMCQPoE5YdgzDtQxxAG7Dwwz9eFad9BrKdr6yTJCJR4ZtQ_o1gfFCClKP21fUfpqYaKrdP_nxe1PkC_PvN9mXn5wci2gtjBRedEHE0BIsPg851RiyKtQwYOBQZUsrOBBNfuSW6wQfRxzFy_tEDPjEVm8AAyR5-eSwd4ktUbAjZM6AJ3AELgjDXaSDADbAgX_tHRLCLnHGO-FXh8WFVdzQ3cRlqgOzI3J07RKGEk1ynV3wTqJRv41iJmosLtgqARId3PXPg5rCgJuwmrun5dKL3oHwUuMwpwWUtuAIxknC3FdGzSgdhbu2uauoPb3mGgVDFhygs4wTIhixmuVZLLTUiseWUcIrNpN1IYsCPK7M37zKI-HkGVZ7Hf3NGLO_eI5Gy_UWLDiJES7IQrdLTHIS-uam_LMvLV4HBlMju1lDpVzXG7dfltgTIs82Ws2XXMMXkFGdKKG-OI1eFhKOtqUbmM=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-53-17.jpg,13.47212064,80.23768933,Old farms,https://lh3.googleusercontent.com/CEuncI1WA2ecra6J3JWrBMdFz216RjxzV3ES3J2RZwjbsmCIz_g2LAYJeR1Oemfxnd2KTMMMVFEyiCG-ZIAL_YgBJaQhZ9BJ0L8UWUZp-7BtDnU7GhV9s__uGZ2aDXNw_7dJ6V3Pm4BE560AmA2QplL4Iv0B27al9MXFVkyc-I2ibAqDIBAGNagViAZvcKiwpHZep-nWpNdDC1Gl9k1r1gKZXCp0OZGgoHWvGTcHBTy97lFcT5nTmSCXkok599reHg0NLb_IOHtIjEKFyjorOjT4K2iIX7X6wFYwpslg_3vyd-4tG42Wqyb1axVvnmQ8cn1BAwCRiuX6t7QNVEvP50npEDWRn1HkzaJ0i80XF-Sy7qygyx1jLGSLxjOe9Qzp2k17nriDxraGfivryAxlJqpVtP2KGWBOT7DVNzn8zEeCE21wXHNulakgiObYFq0U6_SJab-sF7O3TVlXgFgExc3E7pgMdI5Kef4D0Dp2mGd20MVg-5aNQhn_y3_A9MDxXYO-k0wRQFdh4NpCuRfbWFh9d8rP9RzsQk1isxydvTLN_xHw8wc4Of-D2TrAJA8KTeqOybsstJmZwXZBNpMP_TA2wpwf8zI4LbQ0XtrTZH2IFDvAFoQOT4_WsG2lV3E7UCxZpL0JSHLMZ-2jkk-E4jXa-neamou7NHsbhcjJoDSXOyYPKOTVGUWUa5zo=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-55-49.jpg,13.47418506,80.23501661,Lake and Shrimp farm,https://lh3.googleusercontent.com/PTPKMJuJeJNtJD5BOuaBuH708ySxHn-TyLkubjJ-tuBT3U6JGwutC0Hg2J81nERoXNiiqM8ZmWIrhCI9d_MmtKRZ4txAOYjVZJe_SZ3JIMNvuRXZy482QfTQAylFbevsNBdUpy4dfMR7C8xJZefoMDDBt3I3UlQKfg3GY5mmrOxYSvdspzsmv3j6cacKzS6TJvSy9V5yh8Ahfn3sFYHhOvDv9SygpXRyhPsmgS22C7o7TzVF_4wSGeXFGqjtUimvlmBSLF18tBzFOw5h2PsXctdyO0itnXMhY-51D3-b2D_Y6EZLoswLqTvsl9aWcmKRRYgvacxF4Lanp_QM-mP2dvSymN3AqXtH7f9aTOTCtMVfg_FlaO6vRX5Xu1aq1ekKj25FduAmiTGxfQ37vLQvsWfoqyY73AUTT3_uE-AbsvjbtHpUnQXktS-9KQFMtIfOy-HBO1I4G1isuCDtjzgUUY7PX_86x_HTCEcM7sLO7JQbl2WyAhpqG5MoNgRjqyI9AGfXpYcGJvNDt8L4budkKw8Go8_XCPskyRzmK1eYvmdytn8oPISTzOQ8r77KFKiFSeugIE6fhU6izct9FhYcVAS3vR6LH4OxF8q8D45r9AD29VP4Dq5fY7Sz9YkjQQdGu4ZHEXg7rIz-4yMAjTuBO1hi6lu11mm9b9CRbTu8YcSM7HUihYIpuHJKB7UZ=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_11-57-26.jpg,13.47626494,80.23285814,Lake on the other side,https://lh3.googleusercontent.com/_0yszh2dBKxKdGYqu51Hhd3A4Two_VKpI2L_x_0HipuPQ8_lrxpWTcK53XTzEsCT-ROfaZ0Ai3MBGp-uopPeXOk0v5K-YiWtDietwVWsMS5jqi95L22BR7S9YNGvjDJCOA68ofpaDiafjIPxQ2olPbXC54UlN39VzCr8QxN0gqSVdmLoj5_216gkfu-t0iGkA9tOW75Uu5O1IwLO70tYOAfzVJ3DTa1oDTRVg-D8U6vm1nfK4JG6H1zANqzj43Lp5zxFluRLRoXmmsFgWFZInwsVIY9SxVxELS2gGCcDkK3i1EGa008sa1YMC0iW_3_NdxBafpjs_-VozZjF6bJ0bQGK5mAfmql_fkpsjw3fwGDGO1UxE4f7vUlS1gbxd2zUUqP4-75TjPDyyd9qkoigkguB0n1_inoHrEcw12JrjOjfBAaoCUND-Evy4ZYEJcPOkA2DJ0XYuyGWVqsQFkWNUc3nwm0eKc6bm5bLwWKsq167DIh3rA7xQmfhmBE3YtuKn77DwnZo9HGDg2Xc6qkKu94Epl1WNxIQ5MNbmubZBNfU0SA9m6WYA4gOZDwhj_aum6HFt9bnDTch1StIcnQGpQ28e7oueLTIkxgPLf2_o2p7CBx_iFyLdNTjtDZayqE8d6yJ4NsliDOOaicp77tffy9WFLAo_TuMOByb6CxO8dsjJPlzgklzg9QMCIhW=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-00-49.jpg,13.47789619,80.23212544,Setting the land,https://lh3.googleusercontent.com/EPAAQkVjtMjfPw1DW4kBICv5Dh57J34wpiM7C46pSuJvH70QaFk1K_uksC0YxzVO4562wZmbCkgw-OcEJCIECn6OEp9fS4sSKTxdijcNe9ercp1clVZfIVEqv9l2-w7ZMY2U2zb3iUfF3zTw1HgKH4Mvh1fzzGcPvnixcUeHzwMd-sds0MF3aiQAOUw1pHpIH1Ni7n4q-NmOiRZW6TD9z63BE3TT54jd2a7rbSjCw4NpgLTHGvmcAjQIZ6aImR9c07kxY5TeZ6uDn5avxJGuH559HGoS2iZxt0X21Tvn__tYU7mU12EgIzdqFH1xHYWbdyTWJGelpjzzlfNDfvhiznnCp-3z8h6cUobViKgBNTJh28ll9HU32dGv-zlsUmPh6Dkv5S1w82WLtDVcIdb_OYKT-JU_SloXAgAbSoBVcF8fvBPGsO7-_AExcks1cbBHFG7LZSvYEnUpxCfOoKt4B7O0M2N0UfddUEwm9PpgJ8XTA_QTZV__FoytOtxEm2TQ9ZHwYk4fwDcG8X5kC9VLRhiNVoAXKUwP4FJIIPPYKpUkdYENmoMYAotk-HIHzneD21R7s6N4cMYOAI5HGEyPCquz_sR6LptGSOjTMY31scNsGkfdHSTR5ofJJPaN8llOOfMu1KtIWKrFbxWyhtgIJLT0pO4Srlr2H5KInLA50V2NBXF31pxP0bjFrfRF=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-01-18.jpg,13.47783439,80.23208036,Lake on the other side,https://lh3.googleusercontent.com/M1EvQ5PZ8erO2QoziswZvilVvI3QW2QbX_PJqgXIC9KykpruPp2GptWbKv1vutNsBn2qasjk1ZhheebOTdraEQc-6fxlrLMCJXfGlG_iFTQd1ZV2_If419r57NVBqVzTvjU-T-Bvl5Br8iYuIoPTYjmz2yZj62_bXGLEXELnBAeqfRbsdQqLpDJ1B3f3B8aIBVZah4HKYblgyw_rV7m2PsWXtpeiSIFQrXyhU6fuB2qRESMZbDNdSdfB-NkWsw3Px8zxqTx8W_wJvoCca5BfBpLoCON2JzuA1KwKHdhasNWdQ_2zL8FpSjMR0ww25uUW0KNM72CwrviIWoXgc-TKVf-mmMH5_ehsHJawG9dvBXPsF3lYqGJW1zgnKq5icnCMkh4Wbt1mBOT900iWtnk5IbODFo9UR6BDwIngbVoHbZD20f7-u9G12lyzYw0ZqgmYoHdY8Dd4XGw3AuRNLLvh_hG-DpcH1du43cNTHtBls6eqQfJZir2UqzcVzcTtaaE9W8lXIgzi-yEmIBzriSwgq5XTnnO2kkfr0PoAuUA6s3aC6P7BpzgfqAkUWu1oY3HiyVI6RGvOp0iWOJraQOzTV2JOuvnkJOMpktlzwHhVM8Hby9tP6PGKARdlFVgU_E7AGTFpaYnedtCGW2Vt9ElCAlgqE4Bnn-WF4meUUBHx6kLQgvr2CpxHCM-nrQb4=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-03-37.jpg,13.48001072,80.22964972,All set!,https://lh3.googleusercontent.com/ngW9_811rxmvaOZZ784UpjlON9Sig_rPykmMTZs0-DO8aDeZtc7hUz3sBouhqZNV0Q5uQMdF5CYQ5nNY04VwIRUVIt70VqeQbMnlh_-gL2-pYpmSRtOMU8ISRTowTrz8-YnKt8hyGuLgCzedZqSWD1HnJnCOvUI8T0SsnK8MJ-x7NovnGuQNt-wr-4Xikq39EVsP1jz3Sgig5R09b1LpMI_B8YhZPmuscIt4H4Ukz1YC4FN40GICvj00N3FbCx_MVFBrZMvDinCtHlgYAo-purli7wJr9Onq9dbFSiQ5E3odmk5Gh1SJ4eoCT6m5GSjk0faZKPOVDjx_kKgHnrWP_JWRaZ8UzZqK5vduBXK3Ej4voRv3QvDREaNFt1jG3--jTdC-Q09jFoNVygQIBL8umvh7JkZT7EnOGnVZ1m_23CMTUluezM4oFLCJcNrAt7l_IvwHoxcDsYqOFoPuhGhGDpYPu-fbwyyEf0EKcgp5oW2DY-VCRcsxAb_KwmX-p-Q19DFMEx31OfBt-Tu_jMZyQ6ZSsPQ_j4lzooQLm2z2b_TYrAui0i0OIugpPsWO9NyU0EorF68TQCHSOVCol1imigWhRrjo1WzF-y6DULfevyPejP_8GcTjDqy7QHsLYZayadSYn1DwExQScyWKkfV-Hg1l447oo0vMxw5IlInIswyLq0RHDa8G-OZA1ldF=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-06-46.jpg,13.48030128,80.23020769,All set!,https://lh3.googleusercontent.com/Ek_62hxsIlc2aZ7FmJwoZObXXxrBZKNh0BlbS7S-hHqB0XbMxlEI1gjJnx6bdozMAk9YwTM3t1ijyVAiUyojSN3UV1457TMiO-5N8bOI2dh1vnoGZHnZtZ9D7fDaEIo7zMH_qMqpAMwA6Dm3iKY5S8rf6DNgHMRkcjpg-IZFlOr_J86OpxoQQkpcDWgJ-LSa3J2t_efjV2Uc7zHNqfm0mXN4hpH66Pg1k2IHT7CR_LgymXuAV8CsDJhx9O2GieHoCqF05lgz1XCFtQqYX2bWD3IltZN0zc-wJHGcwpg-8vl9T_4VLBCkPboSXs1ShpYdgTNp2GRZ5popo23qAzqszrsM_k_xDLw_d15xpbo42tmMgCbajw1wxQYNpiG8UbQxpl1xzxxPBXED5Oanhb1Xgc1S7v3O8nvBTThFiJ3VKNj9TezNLKLW76yS3AhkaEVwRceH678AQ5-SIS2u04FRPu0G25PqO6D4JjfsVD6s8qUBASlCvVS--UzyQhYxqtAsB9bnygLi-ceiCLEi_DETKXAEsxYlhx84eJ8haSZq2eB4HAZUuwyUNjWNW3dUJSSj1kmul6P7wxBGOmo79SfjOpRTHbIDFs7K1W7SLKVw9KNLCs9GH6P5NpO_sceIVfJLNsM2A4JAnobyG7636h0Ef41WU6H1y0dhKCqPCvIQSbriP0aWsjY5xmSQqdtR=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-07-16.jpg,13.48035289,80.23044328,All set!,https://lh3.googleusercontent.com/WYbE191sUiPlhjArBewtVTU5_hriRRvdF3irq9ON_QCF4CXmR0iaPyh0N8GZsUpauOGneUHmIjMZcT71jaWiLnV4jxchGTt7z9y_ttl7hC6QYkV-ZU6N6GY6hMOVZSzwrQ4ZeifVKotf1O9XXxB-9B7j3YgCN9n-Pv_I4e2D_mCeq_LS-2-atxt5PNoWNuCLTX6RhSnMaOmkdnca-cwszdb6nSKcfNO46YpI1UPO-RNKf1LwcsanoV9DgF15YcOjBIwBDLnZ3qdcNQkWa8h-zYqwG5fBdolDe-A_4qHWcN71mqxyliWr98hj93rjzlmrHffYymcvSo_lMR_fn95z2eE1Z_sEOacHWF2cpTF0rpVpyhMoWV7cXuUDoCY0vpV1T-gZWwJEf6elE-qiDPcqBhf9Lfzvl6WLbBx_PfbJpbTf0asgXAwZKrO-iE2PwykN9BLLHo1rxeqxOC820WLaFyhrzFNSN17kPB1Q4Ap1yPM0CCtTXXG9XM_g-ZBqq0_3r0u1lzRuub_pwqkI4_dw0ggyxwgTAJYTwW-NiHBLl6OzwEOWpOmMcgZUR5sEEzviYsARzAST5tNoCmVg5Jvlstdk4dP2Dj6qfws1MtwhNIIghvX-b_i0zRpq5XUMeHkFbX9uihD76j5xdQt3w8DLCuaaJA_VsQrmFGLqODtY18FJ6VtEer1Y0OdL41Jb=w469-h625-no?authuser=2
